arm,step,tokens_seen,word,klass,pair_id,surprisal_bits,n
C,122,3997696,infant,Latinate,31,21.4067,30
C,122,3997696,initial,Latinate,52,15.0030,30
C,122,3997696,inquire,Latinate,16,24.4918,30
C,122,3997696,keep,Germanic,28,10.1276,30
C,122,3997696,last,Germanic,59,10.5473,30
C,122,3997696,leave,Germanic,12,11.5043,30
C,122,3997696,let,Germanic,13,10.9648,30
C,122,3997696,lucky,Germanic,54,14.1186,30
C,122,3997696,maintain,Latinate,29,17.6236,30
C,122,3997696,many,Germanic,46,9.6909,30
C,122,3997696,massive,Latinate,41,16.0993,30
C,122,3997696,maybe,Germanic,62,13.3696,30
C,122,3997696,mend,Germanic,22,24.8313,30
C,122,3997696,mistake,Germanic,34,12.7507,30
C,122,3997696,more,Germanic,48,9.2590,30
C,122,3997696,multiple,Latinate,47,15.2567,30
C,122,3997696,need,Germanic,3,10.8375,30
C,122,3997696,next,Germanic,53,10.9134,30
C,122,3997696,now,Germanic,66,9.6101,30
C,122,3997696,numerous,Latinate,46,16.0315,30
C,122,3997696,observe,Latinate,26,29.0477,30
C,122,3997696,obtain,Latinate,2,16.9838,30
C,122,3997696,occasionally,Latinate,65,18.2400,30
C,122,3997696,odd,Germanic,55,15.8937,30
C,122,3997696,often,Germanic,63,11.4354,30
C,122,3997696,old,Germanic,49,9.0549,30
C,122,3997696,peculiar,Latinate,56,17.7441,30
C,122,3997696,perform,Latinate,30,16.1728,30
C,122,3997696,perhaps,Latinate,62,12.1091,30
C,122,3997696,permit,Latinate,13,18.1847,30
C,122,3997696,possess,Latinate,23,17.4165,30
C,122,3997696,previous,Latinate,50,13.6443,30
C,122,3997696,previously,Latinate,64,16.0551,30
C,122,3997696,prior,Latinate,51,17.7721,30
C,122,3997696,provide,Latinate,5,14.9868,30
C,122,3997696,purchase,Latinate,11,17.4375,30
C,122,3997696,rapid,Latinate,42,16.3280,30
C,122,3997696,receive,Latinate,6,14.4376,30
C,122,3997696,remain,Latinate,27,14.3697,30
C,122,3997696,remainder,Latinate,36,31.0129,30
C,122,3997696,repair,Latinate,22,16.8415,30
C,122,3997696,reply,Latinate,17,15.6349,30
C,122,3997696,request,Latinate,15,16.0396,30
C,122,3997696,require,Latinate,3,16.2924,30
C,122,3997696,residence,Latinate,33,16.1473,30
C,122,3997696,respond,Latinate,18,16.6424,30
C,122,3997696,rest,Germanic,36,10.1537,30
C,122,3997696,retain,Latinate,28,19.2863,30
C,122,3997696,safe,Germanic,58,13.0360,30
C,122,3997696,secure,Latinate,58,15.1947,30
C,122,3997696,see,Germanic,26,8.0960,30
C,122,3997696,select,Latinate,21,16.2690,30
C,122,3997696,shall,Latinate,67,10.4398,30
C,122,3997696,show,Germanic,10,11.2668,30
C,122,3997696,sick,Germanic,57,13.2047,30
C,122,3997696,sickness,Germanic,35,17.9099,30
C,122,3997696,so,Germanic,61,8.3066,30
C,122,3997696,sometimes,Germanic,65,12.6752,30
C,122,3997696,start,Germanic,25,11.5749,30
C,122,3997696,stay,Germanic,27,11.0823,30
C,122,3997696,strange,Latinate,55,13.7716,30
C,122,3997696,subsequent,Latinate,53,27.7498,30
C,122,3997696,sufficient,Latinate,44,17.0559,30
C,122,3997696,therefore,Latinate,61,13.5928,30
C,122,3997696,try,Germanic,7,10.6201,30
C,122,3997696,understand,Germanic,0,10.2317,30
C,122,3997696,want,Germanic,4,8.7653,30
C,122,3997696,whole,Germanic,45,9.5459,30
C,122,3997696,will,Germanic,67,9.1675,30
C,153,5013504,acquire,Latinate,1,27.9455,18
C,153,5013504,additional,Latinate,48,17.1592,30
C,153,5013504,allow,Latinate,14,13.3065,30
C,153,5013504,ancient,Latinate,49,14.3789,30
C,153,5013504,answer,Germanic,17,11.5961,30
C,153,5013504,ask,Germanic,15,9.7196,30
C,153,5013504,assist,Latinate,8,16.9674,30
C,153,5013504,assistance,Latinate,37,16.9980,30
C,153,5013504,attempt,Latinate,7,13.7606,30
C,153,5013504,baby,Germanic,31,10.8248,30
C,153,5013504,before,Germanic,64,10.5326,30
C,153,5013504,beverage,Latinate,32,39.5792,11
C,153,5013504,build,Germanic,9,11.7003,30
C,153,5013504,but,Germanic,60,5.7106,30
C,153,5013504,buy,Germanic,11,12.0240,30
C,153,5013504,choose,Germanic,21,14.0670,30
C,153,5013504,commence,Latinate,25,27.0207,14
C,153,5013504,comprehend,Latinate,0,44.2556,19
C,153,5013504,conceal,Latinate,19,22.8295,30
C,153,5013504,conclude,Latinate,24,30.9969,15
C,153,5013504,construct,Latinate,9,28.7034,18
C,153,5013504,currently,Latinate,66,14.3298,30
C,153,5013504,demonstrate,Latinate,10,26.3165,30
C,153,5013504,depart,Latinate,12,16.1575,30
C,153,5013504,desire,Latinate,4,14.6033,30
C,153,5013504,difficult,Latinate,43,13.0764,30
C,153,5013504,discover,Latinate,20,16.1208,30
C,153,5013504,do,Germanic,30,6.7417,30
C,153,5013504,drink,Germanic,32,13.2795,30
C,153,5013504,earlier,Germanic,50,14.5706,30
C,153,5013504,end,Germanic,24,9.6201,30
C,153,5013504,enormous,Latinate,38,14.5223,30
C,153,5013504,enough,Germanic,44,11.0856,30
C,153,5013504,entire,Latinate,45,12.6628,30
C,153,5013504,error,Latinate,34,16.8466,30
C,153,5013504,fast,Germanic,42,12.7373,30
C,153,5013504,final,Latinate,59,12.0189,30
C,153,5013504,find,Germanic,20,9.9258,30
C,153,5013504,first,Germanic,52,10.0835,30
C,153,5013504,fortunate,Latinate,54,16.4724,30
C,153,5013504,frequently,Latinate,63,16.8401,30
C,153,5013504,get,Germanic,1,7.0314,30
C,153,5013504,gigantic,Latinate,39,33.5722,30
C,153,5013504,give,Germanic,5,8.7567,30
C,153,5013504,hard,Germanic,43,10.5458,30
C,153,5013504,have,Germanic,23,5.3340,30
C,153,5013504,help,Germanic,8,9.5733,30
C,153,5013504,hide,Germanic,19,13.5007,30
C,153,5013504,home,Germanic,33,11.6553,30
C,153,5013504,however,Latinate,60,11.8987,30
C,153,5013504,huge,Germanic,38,12.8573,30
C,153,5013504,ill,Latinate,57,14.1483,30
C,153,5013504,illness,Latinate,35,14.3484,30
C,153,5013504,immense,Latinate,40,15.5001,30
C,153,5013504,infant,Latinate,31,21.3877,30
C,153,5013504,initial,Latinate,52,15.6471,30
C,153,5013504,inquire,Latinate,16,23.7981,30
C,153,5013504,keep,Germanic,28,9.4882,30
